corpus,postid,text,emo,info,c2c
epilepsy_exchange,2227_0,"Hi Nancy, Are you eating Nutritiously? I know I have suggested this Many Times! So Sad that you are experiencing problems w/ the Transition. Hopefully, when the transition is done & over the side effects will Lessen. You already Know that seizures are to be expected while transitioning from Meds. I Hope this Stops, Soon, for you! Hugs! Ask your DR about taking Ibupropen to relieve the back pains. That is what My Dr recommended for back pains. That & alternate hot & cold packs. Icy Patches does both, I believe. Personally, I just use Heat. Thank Goodness I have a massage mat w/ that option. Works for Me! Hang in there. HUGS!",4.4,4.4,C
epilepsy_exchange,2030_1,"I have never went walking after a sz but wandered 2 times on seperate occasions. One time I got out of the house and went wandering in traffic down the raod 3 houses left my house door unlocked and hanging wide open. Neighbor told me that. Then on another occasion I wandered around in the dark in the house. I never ever go/do anything with out my glasses on my face and I alwasy put them on to even go to the bathroom, but I did not put them on that time wandered down the hall in the dark smashed thru the bar chairs knocking one down then began to dance with my mom's cane that she was using becuase if her hip implant, was wandering by all teh china stuff and moved some of it out of place, then when she figered out what going on , she turned on t he lights and apparently I sqeezed in to a place that was too small for me and I got stuck. Told this by my mom and the husband who was in the bed and turned over and I was not there. But I can say that sometimes people wander around becuase they are dazed and confused and do not know what they are doing or where htey are at. hula_dancer",1.4,2.8,P
epilepsy_exchange,1374_5,"My daughter had 3 video EEG's. The second one showed 'no activity'. So, negative tests Do Not mean you aren't having seizures. An article I read today, says there is a new software program that has been developed that Will detect possible lesions that our tests at this time doe Not see/record. So, hang in there. And keep a Video Camera Charged & ready for the kids to use. :) Show That to them DRS! your Journal! :) Also, visit Phylis' site, epilepsytalk.com & read her article about Other tests. :) Love Candi",2.8,4.4,F
epilepsy_exchange,1428_0,Oh that is awesome! I voted and noticed that you can vote 1x every 24 hours. Hope everyone had a good weekend and happy Monday! Haylen,3.8,2.2,C
epilepsy_exchange,98_2,"Hello Courtney, Good to see you again. I am sooo sorry you are still having problems w/ EP & medications. Have you researched & considered 'alternative' control such as diet or neurofeedback? W/ diet, at least there would be no side effects. :) To talk w/ others or just read what others have to say visit 'coping-with-epilepsy.com'. Good luck & keep talking w/ us. It mite help shed some of them 'blues' you are suffering. Did ya know 10- 30 minutes of sun everyday can help, also? :) OR mega doses of Vitamin D. Talk w/ your DR or a naturalistic MD. :) God Bless Love Candi & family",4.5,4.8,P
epilepsy_exchange,1914_3,"hi angie, I saw that as well, but is has not been released bt the FDA yet as a treatment for EP. They are still in the trial s tage and it may nit work. They are just thinking of more ways to make up more ways for us to g et some r elief. if DBS did work it would be one more option to choose from but then the cadidate stuff for it would sart all over agqain. Just like I had to be a cadduate for the VNS. any way I am back in Honululu this morning. i flew to PHX for a neuro visit, and had to be back on the plane for Hi a few hrs after that. NOw home I am really nervous about today. I see the TMJ surgeon for a consult for surgery. I hope you have have a 2 last better days than I have had. hula_girl",1.9,4.0,C
epilepsy_exchange,2115_0,"Amy, Look on the rite side of your screen. Do you see Helpful Tips> clik on See All. Journal Info is posted there! Everything you need to Note! Yes, to everything you mentioned & More. Induce a seizure. Strobe lights are one of their methods. Sleep deprived, another. Transitioning him off his meds onto another med could cause seizures, too. But, Amy, consider this. What better place to be, than around DRS who Know what to do? Changing meds. They will do that Slowly. He will decrease the dose of med he is on. once a week, once a mth. Depends on med/dose. While he is coming Off that med, they will start him on a Low dose of the New med. OK? Amy, he Mite have seizures while going thru the transition. You know seizure 1st Aid, so take a Deep Breath & Do It! Use Common Sense! He won't be able to Drive. He's liable to experience 'new' side effects. (Note anything Unusual in his Journal. The Main thing to watch for is a Rash. Report That Immediately to his DR! ) If he wants his privacy in the Bathroom, then ask if it would be OK to place a baby monitor in there. Insist he leave the Door Open! You wouldn't want him to possibly fall & Block the Door & not be able to open it. Hang a Shower Curtain, if need be. Sleep walking is nothing unusual. Not to me anyway. And a sleep study will tell you more about Why or if it's something other than another type of Seizure. Depends at Nite? Good Luck w/ That! Hereditary Epilepsy. It can be the Same or the child may have seizures of another variety. Like the child w/ Sunflower Syndrome (Photosensitive) CHANCE! It's more like a Big Maybe So, Maybe Not. Don't let your Angst Dictate your Lives, Amy. Worries of today will be gone tomorrow. So they say. Hugs! Love ya Both Bunches. Keep in mind! Everything the 2 of you are doing is \for the Better\""! DRS Seeking Answers will help find Solutions! Love Candi""",3.9,4.6,F
epilepsy_exchange,1047_8,"Thanks John, Yep, It took stitches to wake me up to reality. So far, Listerne has helped w/ any gum issues, for me. :) Well, since you can't send them to me. (against WebMD policy to post emails or addresses. I used to keep my email in profile, but, after changes were made I discontinued. ) Bummer about them butterflies. Brussel Sprouts YUM YUM! :) Tomatoes? Sounds like goood future spaghetti sauce, etc. :) Lots Of Hugs. I can just pic you w/ the butterfly net. :) Keep it swinging. :) Love Candi",4.7,3.3,F
epilepsy_exchange,1477_2,"Hello rschmom, You aren't Spirit...? Ok. First, WebMD policy forbids our use of DR names. But, there is a Search Tab above you can use. Look under Homeopathic Md or Naturalist. This site may prove useful, also. http://www.healthgrades.com/ Info?? Yes. But, it's gettin late here. So I will post the Info in the morn. Or you do as I suggested to Spirit 'Search This Exchange'. :) Please let me know if/when you read this if you still want more info. Or if you checked my previous posts. :) Thank You! HUGS! Love Candi",3.1,3.6,F
epilepsy_exchange,1508_0,"Hello iceveela, Welcome to Epland. I can't say what is wrong, for sure. But, I can say, that we all have a Seizure Threshold. Infections/illnesses & can Lower the seizure threshold & seizure symptoms will be noticeable. Some Medications can Trigger seizures, too. Talk w/ your pharmacist about the medication you were treated w/. What you have described sounds like absence seizures. To learn more about seizure types/symptoms please clik on Resources & search for 'epilepsy & hope'. Next: Please, start a Journal. Info as to what to include under Tips. :) Next: Make an appt w/ a Neuro ASAP! Questions for Doctor, also, under Resources. :) Love Candi",2.5,5.1,P
epilepsy_exchange,1506_0,"Hello feorge, You came to the rite spot for Info. WebMD has 2 articles about Dravet Syndrome. Just use the Search tool at the top of this page. HUGS! Keep us Posted, Please! And Please read Tips;: Journal! HUGS! Love Candi",4.0,3.9,P
epilepsy_exchange,2408_0,"I had to do some Homework. But, found the answer on another Group. Here is what was said: There are only 3 grades of dysrhythmia and any of the grades can be indicative of a seizure disorder. Even Grade 1. Though dysrhythmia can be caused by anxiety or other psychological factors. the presence of sharp spikes is indicative of a Seizure Disorder. There is more Info on Wikipedia.com about Spikes & waves. Hope this helped. Hugs! Love Candi March 26 Epilepsy Awareness Day Advocate",3.1,4.9,P
epilepsy_exchange,2326_0,"Hello Pico, Welcome to Epland/WebMD Epilepsy Community. I have noted, over the yrs, others' who share your symptoms. The 'spells' you are experiencing B4 seizures may be Aura's or Simple Complex Partials. Please visit our Epilepsy Health Center to read the descriptions of various common seizure types/symptoms. Access to the page should be at the bottom of this page. It is, also, not unusual to go mths between seizures. Hallucinations, I believe, are, also, Simple Complex. One lady noted Bert & Ernie b4 seizures. Multiple episodes such as you described are known as 'cluster seizures'. Plus, Headaches/migraines have been proven to be co-morbid w/ seizure disorders in some people, too. But, do not lead to seizure activity, in most cases. People w/ seizure disorders are just more susceptible to having them. Please, note All activity that you can remember. Read about Journals in Helpful Tips./See All. Questions for your DR? Check out our Resources. 3rd page, I think. Clik on my pic or ID & read my Journey w/ Epilepsy. Hugs! Love Candi",2.9,6.1,P
epilepsy_exchange,1914_1,"hi saxaphone I too get Neurology Now. I have been getting it for 3.5 years. I got the premier issue in the first lousy smart elec neuro's office, and have been getting it since. Greatmagazine to have around! hula_dancer",1.1,2.7,C
epilepsy_exchange,737_2,"Thanks Emma, Let's try this. :) Kinda a \I can dream, can't I?\"" site. :) World's Coolest Hot Springs http://travel.yahoo.com/p-interests-32305807 Didn't highlight link, just added w/ that 3rd button. :) Hope it works. :) Love Candi""",2.6,1.8,F
epilepsy_exchange,1325_18,"Shelia, Hopefully I can get 1 of my DRS to see me today. My Pulmonary Doc is 24/7, but, ain't no way I was waking him up for this. I ain't having problems breathing. :) I know you won't read this till after your Appt. I Do Hope, if they do the epidural, It Helps! HUGS! Anyway, This show triggered memory about an article I have saved. :) OK, I was watching 'Private Practice' last nite. A re-run, but, anyway, Interesting. It was about Chiari Malformation. I knew I had a previous poster a few Yrs ago discuss this. She too was in a lot of pain. So Bad even Hubby wasn't allowed to touch her. MRI was done. Showed Chiari Malformation. Thought you mite like some info on that. :) Yes, it can cause seizures too. I'm not sure if there are meds out there to shrink it. The show did an operation to fix it. http://www.ninds.nih.gov/disorders/chiari/detail_chiari.htm I hope your MRI doesn't show this. But, the Drs can't find source of pain, so who knows. :( Love Candi",3.2,2.9,C
epilepsy_exchange,2109_7,"Thank You Haylen. I didn't realize WebMD had this Fact sheet, also. The only place I had ever seen it was on epilepsyschoolhouse.com. Have you posted this to our Resources? I have noted WebMD posts Lots on Facebook. How about convincing them to Share this & other EP related material, too? Love Candi",1.9,2.4,C
epilepsy_exchange,1762_2,"Hello everyone, My name is Angie. I moved to Las Vegas in March '07. Before then I lived in Mpls for about 14 yrs. I was raised in the Bay Area, north of Berkeley. I was diagosed with ep, shortly before I turned 14, in late March of \75. I have been on at least 10 different anti-seizure meds. A couple of them had been research drugs. I had a partial rt lobectomy done in '02 while I was in Mpls. The outcome was great. I have experieced an 80-90% drop of siezure activity and my meds have been greatly reduced. Before the lobec, I was experiencing 10-20 seizures/mo. Now I have about 1 or 2 in a 16 wk period. Great!!! I have always been very open about my ep. I feel I have nothing to hide or be ashamed of. We all have something to deal with. It is a matter of whether who/what is the stronger. You or your condition. I'm a fighter. My seizures might have put my on a different or slower path than I wanted but I have always done my best to keep moving forward. I love football, baseball, jazz, classic R&B(you know, The Temptations, Earth, Wind, and Fire, Maze, etc), and working with kids. I started my life with kids as a volunteer at my old elementary school when I lived in the Bay Area. I later worked with the Mpls Public Schools for about 10 yrs. Any questions? Have a good day, angie""",2.1,2.6,C
epilepsy_exchange,719_2,"Hi Emily, The Ketogenic diet is geared for children. But, there are adults who have tried other diets such as Modified Atkins Diet. My Sister was placed on a High Fat, Low Carb Diet by a 'Homeopathic MD' for her Diabetes/Epilepsy. She had less seizures (so she says) But, szs did stop, when he added progesterone cream to her regimen a few yrs ago. He discovered her szs were caused by 'hormone changes' AKA Catamenial seizures. To the rite under Resources is 'See All Resources' clik on that Then use the 'alternatives' to learn more about the diets. I think the hardest part is getting a DR to agree to try it. :( But, yes, it is a limited diet & at her age, best done by ALL family members. YEP! YUCK! But, the site I'm sending has 'recipes'. :) Another support group w/ members who have 'been there, done that': http://www.coping-with-epilepsy.org/ Mom, don't get ahead of yourself at this point. It is a good possibility her szs will be 'outgrown' or like mine, go into remission for 25 yrs. :) Oh, what the levels imply? They keep track of the amount she has in her system. Sometimes, the Liver doesn't process the med correctly. She could/mite have too much or too little in her. As you will learn ALL treatments are 'trial & error'. And what works for one may not work for another. PPl, also, MAY experience the same side effects, milder side effects or have none at all. Well, Mom, guess what? If you decide to go w/ the 'diet' you will just have to 'make/take' time to read them labels. :) But, after a few weeks you will know what to buy & what not. Have a GREAT day. Thank You for replying. :) Love Candi",2.7,5.3,F
epilepsy_exchange,2346_0,"Good Morning, He has what is known as Simple Complex Partials or Absent Seizures. WebMD describes them. Insist on a Portable EEG. This will last from 24-72 hrs. Unfortunately EEG's aren't always the Best diagnostic tool. Sometimes the seizures Focal Point (origination) is buried too deep in the brain to record activity. I have had Gran Mals & have noted occasional Absence. Probably more than what I suspect or know about. They can happen & B4 ya blink an eye be gone. All my EEG's have been Normal. The Portable didn't detect my Worst episodes, but, it did detect a Rare Epilepsy Type. His last episode sounds like he was having back to back seizures. This is Not uncommon. And yes, seizure activity can affect Speech. Definitely seek a 2nd Opinion! Or Third or More! Please visit epilepsytalk.com. The link is in our tips &/or resources. You will note in her Menu a List of DRS/epileptolgists (seizure specialists) recommended by others' w/ Seizures. We are not allowed to post names of Drs/hospitals here on WebMD. Also, use the Search Tool to learn more about Diets. There is no need to join to read Any of her articles. Helpful Tips: Please read our Journal Info. Suggestion: Try to capture on video your son's episodes. Plus read my replies to Anon/Gwennie. Hugs! Love Candi",2.8,4.9,F
epilepsy_exchange,1712_0,Aloha from Honululu after a single unprovoked sz the risk of having another one is about50%. If someone has a second one with in the same year the chances of having a 3rd one is close to 80%. I had some stuff my neuro gave me from over 6 years years ago. and dug it out to find it for you. just a pamhlet. Looked in several books and they have simuiar findings. nancy,1.6,4.5,P
epilepsy_exchange,1000_15,"Chin Up! Hang in there! Med side effects. Epilepsy Side effects. They are the Pitts! Add daily life to that, it can be nitemare city. But, we are stronger then we think. We can, we will, get thru this. Tell Hubby I said to take better care of himself. :) I suggest you read up on First Aid for heatstroke. I believe I read, recently, that cool water/shower/bath, is not recommended. Cool cloth on pulse points does work. I keep a washcloth around my neck for them days. :) Does sound like it , at least, gave ya something else to focus on. Ask the ppl on CWE about supplements that DR mite approve to help w/ your mood swings. I do know D3 is good for Depression. But, so is spending time somewhere Green w/ sunshine. :) Stress? Well, some ppl find deep breathing exercises helps. Others find talking w/ someone B4 or after stress helps. But, there are many ways to 'cope'. Find what works best for you. We are never completely 'stress-free' but, we can reduce Stress in our lives. HUGS! Love Candi",5.0,4.3,C
epilepsy_exchange,1889_1,I'm so sorry about the loss of Sheeba! I think you should get another family friend for sure. You might want to make some calls to see if you can get a referral to an organization that specializes in service dogs. Click here for a list of resources from the epilepsy health center: http://www.webmd.com/epilepsy/guide/epilepsy-support-resources Sending you (((hugs))) Haylen,3.3,4.7,C
epilepsy_exchange,1408_18,"Hello - just an update. My epi came in this morning. At this point they still haven't caught anything with the memory & comprehension issues. But they are starting me back on my AED's tomorrow & sending me home Sunday. I'm a little frustrated about everything not showing up. I guess when I get home, I will just have to be even more detailed in my diary for when I see him again. I guess I shouldn't be upset about certain types of seizures not showing up since I don't have the memory or comprehension problems every day or even every week. At least the most common types I experience have been detected. And if these shocking sensations I've been experiencing for all this time are actually nerve related, it might help me get more help in that area. Either way, he said there is definite seizure activity, they just haven't been able to catch specifically what they want. Well, I'll go & write more later. Thanks for being my cheerleaders in all of this.:) Shelia",2.7,2.9,F
epilepsy_exchange,2323_6,Simple Complex!,1.0,1.0,C
epilepsy_exchange,2234_0,"Hello Gail. Welcome back. I completely understand what you mean about the Ignorance of the general Population. A Lot of People are working to Dispel that Ignorance. Should have been a #1 Priority YRS ago. I'm glad to hear you Don't have MS. I know a few people who deal w/ both MS & Seizure disorders. I'm glad you finally got the rite answers. But, it sounds like you are ready to try a new med. It's the Pitts, but, oh so necessary. Do you keep a Daily Journal? More Info under Tips. As for that Ladies rude comment: Best to just 'Consider the Source' Personally, I have to work another 5 yrs full time (I think) to have enough credits to qualify. I should have filed for Disability back when. But, I figured there were others' who needed it more than I. Now, I am re-married & Hubby has too many assets for me to qualify. . I wish you luck w/ SS. Hang in there. A Lawyer will get the job done. Hugs! Love Candi",4.2,3.1,P
epilepsy_exchange,1795_2,"Thank you Candi, youve been very helpful. I am definitely going to take advantage of this site, it helps to be able to talk with people who understand your problems and may be going through the same things...I really need to work on educating myself on my epilepsy, until now i've been avoiding the subject and trying to pretend i dont have it. But recently things have gotten worse. It would probably be helpful to know whats going on and have a support system. well thank you for your time and research , i appreciate it.",3.3,2.2,C
epilepsy_exchange,2241_0,"Hello Kim, I apologize for not answering sooner. Welcome to WebMD Epilepsy Community AKA Epland. Yes, I have olfactory auras, too. Thankfully, they don't lead to Bad seizures. Most likely because my meds control the Bad seizures. Some days they last for a few seconds, other days they last for a few minutes, but reoccur over & over & other times they just don't/won't go away. Mine are more frequent as the yrs go by, too. Or at least I think so. I had seizures (3 convulsions) as a babe/toddler, over 60 yrs ago. I May have had Unseen or silent seizures but, the convulsions went into remission for 25 yrs & resurfaced after a head blow. I knew nothing about Seizures or Auras for over ten yrs after they resurfaced, so, never kept track of the symptoms. I didn't even Know I had 'silent' seizures (seizures w/ no apparent activity) until I had a Portable EEG done about 5 yrs ago. Suggestion: Under Tips please read the Journal Info. When you see your Epi, definitely Inform him/her of your auras/odd smells. The frequency & Length. So how long have you had seizures? Have you had other Types of seizure activity? Are you on any medication to control them? If you have any more questions, please ask. Knowledge is Power! I Promise to try to chek the boards More Often! Love Candi",3.1,4.3,F
epilepsy_exchange,1548_9,"Hi candi, sorry for the delay in this response though I do no that apologies are not necessary. I will check on transpo this week. I'm a jazz, classic r& b gal but always open for a nite of good music and fun company. I'll send you word via email. Have a good day. angie",3.2,2.6,C
epilepsy_exchange,2373_2,"Hi Dan, I think most of us have done that at one time or another. Please call your doctor or pharm as Candi has suggested. When I did it yrs ago, my doc changed my dosage for the next 24 hrs so that a toxicity was less llikely to happen. I think he divided(half at bedtime and the 2nd half with my morning dosage) or totally eliminated my bedtime dosage. I hope you understood what I just typed. I was okay. Are you using a pill box? That will help eliminate the confusion of if you had/hadn't taken your doses. I've used them for a long while now. The boxes also help you to know when it is time for a refill. You can find them in your local pharmacy. Your doc might have some in his/her office. Think about it. Wish you well. Try not to fret. You caught it in time. Be sure to mark this incident in your seizure diary. You do keep one, don't you? Let us know how it works out. angie",4.1,4.1,C
epilepsy_exchange,1706_6,"Thank You, Shelia. You Know I Care. HUGS! Love Candi",4.9,1.5,C
epilepsy_exchange,1943_10,"Thanks candi, You must have been reading my mind. I was going to submit a correction. As usual, you are on top of things. Thanks for birthday wishes. Have a good nite's rest. angie",3.0,1.6,C
epilepsy_exchange,1868_0,"Hello Nicolina, Well, I've been thru the med changes. More than once. I was being titrated onto Pheno's when I realized I was PG, 23 yrs ago. And I was 37. But, I was assured by my OB/GYN that it was 'safe', although my Neuro did Lower my dose for the PG. But, my 'gut' told me there Would Still be problems w/ my child & this med. But, it controlled my seizures & somehow (I was totally Ignorant about EP & meds at that time) I knew that was Better for my child. Lots of EP women have had children while on EP meds w/ no complications. But, Dilantin & Pheno's have proven to be 'unacceptable' for PG. But, they have been around a Long Time! As for Keppra. Who Knows. It is, in my opinion, too new, thus not enough evidence to say one way or another. The best you can hope for is seizure control. And I totally understand your fears of having a seizure while transitioning from one med to another. But, please give your med/dose 4-6 weeks to work properly. And if you don't already, Start a Journal! Read info under Tips, to be sure you include all necessary info. Here is the link to the Epilepsy Foundation w/ more Info for you. http://www.epilepsyfoundation.org/livving/women/pregnancy/weimedications.cfm If you use our Tool next to Post Now, 'Search this community' w/ Pregnancy as topic you will find previous discussions w/ more Info & other PPL's experiences. Keep us posted. Know I care. Happy New Year! May you have a safe & seizure free New Year. Love Candi",4.6,5.8,P
epilepsy_exchange,2107_10,"Candi - no sabbatical allowed - lol! Being \rushed\"" is the story of my life! My daughters said \""why do you always say \""hurry up!\""? I need to work on my time management.... (((HUGS))) back at ya Candi! H""",2.9,1.3,C
epilepsy_exchange,1824_11,"Hi Candi, for some reason, I am able to bounce back from my seizures pretty quickly. Its very strange. It wasnt always this way. Also, there are so many times when i could have really hurt myself and didnt, i am very lucky. For example - one day i was taking the trash out. i have a 3rd floor apartment. i made it all the way down 3 flights of concrete stairs , through a parking lot, up more stairs to the dumpster, then on my way back had a tonic clonic seizure on the dirted area right next to the concrete walkway. This one i had no aura. talk about someone looking out for me. It was embarrasing when i came to, I remember a crowd of strangers were standing over me, and after that seizure I also stayed awake. I wonder why that is. Is it because i have the other disorder as well? by the way, thank you",2.0,1.7,C
epilepsy_exchange,2333_23,"I learned to work a Register at Dollar General several yrs ago. My manger wasn't very good at adding up/figuring out shortages. The weird part was the asst manager would go over the numbers & always found the shortage. And it always seemed to be in someone else's register totals. But, you may be Rite! Time for a career change! Hopefully, you will do Good in school. Please, visit EFA.org 'living w/ Epilepsy' & read the Suggestions they have about schools & Epilepsy. Felbatol: I know I read an article long time ago that stuck in my head. Not surre, but, think it was another UK Research article. Pertaining to going back to a med you had discontinued. Seems a High Percentage of those who re-tried a med were unsuccessfully controlled the second time around. But, you won't know til you Try! As for Cost: Call your Pharmacy! Then discuss it w/ your Neuro! How do you like the NSDF Group? I haven't noted any questions or comments from you, yet. Will you be Listening to the Radio Show Tonya posted. It may not be relevant to you Now, but, ya never know what the future may be. Forewarned is Fore-armed! Angie, I live several hrs away from Grand Canyon. It would be closer to come to Vegas for that Chopper ride. Course living on Hubby's 'fixed' income negates going even to Vegas. Let alone a copter ride. Love Candi",3.3,2.9,C
epilepsy_exchange,327_1,"Brittany, What Bunny said is true. Educate yourself some MORE about Epilepsy. On this site or Other sites. More then 1 opinion won't hurt. Mite even help you see what's rite for you. YOU have to want a better quality of life. You have Epilepsy, but, you are still a VERY normal person. You are, also, behaving like a typical teen. Letting 'peer pressure' talk for you. What paths you take on the journey of growing up are YOUR choices. NOT your friends. If you say NO & they say, WHY? SO WHAT? They are not your keepers & if they can't respect your decisions then they ain't much in the way of friends, either. Old adage, \You are known by the company you keep\"". Well, how do YOU want to be known? Do you want to be YOU? An INDIVIDUAL! OR just like everyone in your crowd? You are into sports & that is good. That means you DO have a chance to make better friends. Friends who DON'T think it's cool to drink & smoke. They may just prove to be the BEST friends you EVER had! Yes, drinking can be/is bad for anyone. But, you have Epilepsy. So, the effects could be worse. Drinking lowers your seizure threshold. Which means you could seize while drunk or even the next day. Would your friends know what to do? As for weed, well, I'll tell you the same thing I told my son. Your brain hasn't finished developing. You will develop memory problems. Big Time. Cuz, your meds & Epilepsy are already affecting the brain. Why add to the chaos? Please, talk to your school counselor or Nurse. Cuz, I get the feeling you won't talk w/ your parents. You need HELP! Get HELP! Do you know if there is an Epilepsy Foundation in your area? Chek w/ this site to see. www.epilepsyfoundation.org/ This site also has a teen support group. Chek it out. :) Let us know how you are doing. Know we care. HUGS! Love Candi""",3.9,4.0,P
epilepsy_exchange,2281_0,"Hi Nancy, Not sure what it means. I seldom Dream, but, I awoke from a dream yesterday. I swear Hubby was yelling at our son. And I heard the front door slam. When I got up son was on comp & Dad had been gone for 30 minutes or more. No Shouting match! As to waking up w/ nite/ days mixed. Well that Has happened more than once. Again I don't know why, but, I'm always shocked when I realize it's afternoon & Not morning. Have you asked your Dr about the bladder issues? It could be due to Meds! Why haven't you bought Depends or other brand Nite Diapers? It would save you Time & embarrassment! Hugs! Love Candi",2.9,3.6,C
epilepsy_exchange,1290_3,"Hi Candi, That schedule won't work for me - had total hyst 11 years ago;) - and not on any HRT. I just made a quick post earlier because I've been without my computer all week, just got it back this afternoon & was rushing out of the house this evening when I checked my posts. I've had a rough couple of days & maybe should post this on a different discussion. I usually don't complain about my husband. He's always been supportive. But a couple of nights ago he was talking about my spells where I have trouble expressing myself & end up dragging out long sentences. Normally I don't have this problem. I think it is a type of seizure. I can't see clearly, I can't say what I want to say, my words are slurred, I can't comprehend what others say to me, etc. Seizure, right? Well, my husband was saying I need to resolve within myself not to speak that way so that when I have a seizure, I will be able to stop myself. I told him a person cannot stop a seizure at will. I actually cried myself to sleep 2 nights ago when he first said it. It still bothers me that he thinks that way. I thought he was finally understanding this. Maybe I'm wrong to expect that when I don't fully undertand it. What do I do? I don't want to be so self-conscious that I stop speaking. I guess it's just another thing to discuss with the epi. Anyway, I'll be okay. I'm just a little frustrated. Shelia",1.4,3.6,C
epilepsy_exchange,32_0,"Hello Pipeliner, We did have a surgery patient on here for a whilew. I don't know if he is lurking. But, he did leave a site posted in the 'second \weblinks for Epilepsy\"". I believe they have a group you can talk w/ too. I'm not sure how long you have to be seizure free to be weaned off your meds. It may depend on the individual. I have only heard of ppl having lowered doses of medication. Not sure if anyone was successfully weaned off & remained seizure free. Good luck finding answers. Let us know. God Bless Love Candi & family""",3.1,3.1,P
epilepsy_exchange,1254_6,"Shelia, You & I both know how serious seizures can be. But, what happened to your SIL is another matter. Yes, you have same types of seizures. But, so do/did I. And after 1 T/C I would be out for 3-6 days Sleeping/Recovery. Shelia, the scariest time is of course when trying to find a med/treatment that works for you. Once that is accomplished things will get better for you. Hopefully, the Epileptologist will have a solution. Hang in there, Shelia. The answer IS out there! HUGS! Love Candi",4.1,4.3,C
epilepsy_exchange,973_1,"Thank You Emma. Sure wish I could have stayed a few mths up in Montana. I slept like a babe all nite long, every nite we were there. No2-3am morns. :) Haven't had nites like that in a loooong time. I tried to avoid nap when I got home. But, impossible. I woke up at 2 AM first nite home, after being on the bike for 10 hrs. :( Hope you are having a good day. Lots of HUGS! Love Candi",2.9,2.3,F
epilepsy_exchange,2259_19,"Angie, You ain't alone w/ the Heat Wave. I'm up at 5am to get Laundry done & hung up outside B4 we get 'blasted/'baked',' again. It feels like about 90% Now. Which is 'comfortable' to me since I have adjusted to the Summers here. I think we hit 120 yesterday. But, it Did cool down after the sun started going down. Early morns & After 6 PM is the Only time to be outdoors rite now. Hugs!",3.2,1.4,C
epilepsy_exchange,1866_9,"I can not tell you what the ywere. I only know tha I was hopistaliized fpr 4 days becuase I couldn't wal k. The dx was break thru sz. The dumb doctor tried giving me ALL 600 mgs of lamictal at once qhwn i take 2 divieded doses of that a day to equal that 6 hundred. I told him no and he still did it. The neuro that was filliinfg for my normal doc was highly discusted with that action. SHE told my neuro what had happeded adn he was NOT happy at all. he D/C'd the lamictal the Vimpat for 14 days. ALl that I was left with was the klonopin for my szs. Abnother boo boo made my nuero not happy in the elast. you can not just discontue AEDs like that with someone who is epileptic and relys on them. You just don't yours spound like mine as dar as I am concerned but again I am not a doc. I have only had 2 of thsoe in the last 9.5 yrs. The rst is typical complex szs the lip licking/smaking and my hands turned in in a ball. they alst anywher eform 2-4 minutes. I read aot in cars, do aother things that do not require looking roward. the trees do not bother me and neither to flashing lights. Hi Girl",1.4,3.4,C
epilepsy_exchange,2106_5,"Hey Haylen, Calm down, I'm talking Baseball. BEAT THE LOS ANGELES DODGERS!!!! The Bay Area and Los Angeles have always had this rivalry with baseball, football, and basketball. Kinda like the old west. Remember, I grew up in the Bay Area and stay faithful to them. No matter how bad the Raiders play, I'll will always be with them. And they can be embarrassing to us. UGH!!! I have nothing against the Stanley Cup. Have a good one, angie",2.9,1.7,C
epilepsy_exchange,2500_6,"Hugs and love to you, Tashi. I've been a part of this group for about 4.5 yrs. It has been very inspiring to be able to openly share stories about my ep as well as being a support to others who are seeking a shoulder or ear, in our case eyes. I stumbled onto this site when looking for answers about a recent test. I was thrilled. Hope you hang around or drop in to let us know how you're doing. angie",4.9,1.6,F
epilepsy_exchange,312_0,"Hello bak, Welcome & HUGS! How old is your daughter? Have you made an appt w/ a neuro yet? Ask as many questions as you want. If I don't know the answer I will at least try to point you in the rite direction for answers. Please talk to me. We can help. Talking & asking questions will help alleviate some of your worries. I hope. God Bless Love Candi & family",5.5,3.0,P
epilepsy_exchange,1831_0,I am sorry he never mentioned the VNS I have one and if you want to talk to me you can reach me at apache_spirit11@hotmail.com begald to talk to you. OR you can ask me aobut it on here. still be glad to talk to you. I have had mine since sept pf 07. It wore out and I have had to have it replaced on August 25th of last year and am doing fine. I can swipe with a very high powered magnet that comes with the kit that they give you after the surgery that you can stop a sz in its tracks as well as auras. IT shortens them and reduces the length of the post-ictal time after the sz as well. hawii girl,4.0,4.5,P
epilepsy_exchange,883_0,"Hello Cowgirl, Emma posted info on surgery under Resources. Clik 'See all resources' on the rite. :) More sites are posted: Discussions, 'Weblinks for Epilepsy'. You don't have to join Bruce's site 'Epilepsysupportgroup.com' to read his links. :) Hope this heled. Please keep us updated on your son's progress. Good Luck & Many Prayers. :) Love Candi",4.4,3.0,P
epilepsy_exchange,2132_4,"Thanks Jason, I wish you the best when you make that move. I'm rooting for you. Let us know when it happens. angie",4.9,1.7,F
